0.0528,20.2026,6.38977,
0.0530667,20.1721,6.23535,
0.0533333,20.1416,6.09009,
0.0536,20.1416,5.95062,
0.0538667,20.1111,5.82184,
0.0541333,19.989,5.69122,
0.0544,19.9585,5.57068,
0.0546667,19.8975,5.46112,
0.0549333,19.7449,5.35553,
0.0552,19.7754,5.26154,
0.0554667,19.8059,5.16602,
0.0557333,19.7144,5.08118,
0.056,19.7449,5.00641,
0.0562667,19.6533,4.93896,
0.0565333,19.6533,4.87366,
0.0568,19.5923,4.81384,
0.0570667,19.5618,4.75891,
0.0573333,19.4702,4.70367,
0.0576,19.4397,4.6521,
0.0578667,19.4702,4.60266,
0.0581333,19.4092,4.54742,
0.0584,19.2871,4.50195,
0.0586667,19.2871,4.46503,
0.0589333,19.2566,4.42383,
0.0592,19.2261,4.38385,
0.0594667,19.1956,4.34906,
0.0597333,19.2566,4.32007,
0.06,19.1345,4.28558,
0.0602667,19.165,4.24988,
0.0605333,19.104,4.22424,
0.0608,19.1345,4.19434,
0.0610667,19.104,4.16443,
0.0613333,19.104,4.13361,
0.0616,19.0125,4.11285,
0.0618667,19.0125,4.08691,
0.0621333,18.9514,4.06097,
0.0624,18.9819,4.03687,
0.0626667,18.9514,4.01642,
0.0629333,18.8904,3.99597,
0.0632,18.9209,3.97614,
0.0634667,18.8904,3.96179,
0.0637333,18.8293,3.94104,
0.064,18.8904,3.927,
0.0642667,18.8293,3.91174,
0.0645333,18.7988,3.89221,
0.0648,18.8293,3.87726,
0.0650667,18.7988,3.85712,
0.0653333,18.7683,3.84674,
0.0656,18.7378,3.83209,
0.0658667,18.7683,3.81805,
0.0661333,18.7683,3.80371,
0.0664,18.7683,3.78845,
0.0666667,18.7073,3.77411,
0.0669333,18.7073,3.76434,
0.0672,18.6768,3.75427,
0.0674667,18.6462,3.73901,
0.0677333,18.6462,3.72498,
0.068,18.6157,3.7149,
0.0682667,18.6462,3.70453,
0.0685333,18.5852,3.69415,
0.0688,18.6157,3.68378,
0.0690667,18.6157,3.66882,
0.0693333,18.6157,3.65356,
0.0696,18.6157,3.6377,
0.0698667,18.5547,3.63251,
0.0701333,18.5547,3.62244,
0.0704,18.5547,3.61755,
0.0706667,18.5547,3.60168,
0.0709333,18.5242,3.59192,
0.0712,18.5852,3.58093,
0.0714667,18.4326,3.57086,
0.0717333,18.4937,3.55591,
0.072,18.5242,3.54614,
0.0722667,18.4326,3.54095,
0.0725333,18.5242,3.526,
0.0728,18.4326,3.52112,
0.0730667,18.4631,3.51593,
0.0733333,18.4631,3.50525,
0.0736,18.4326,3.50037,
0.0738667,18.4326,3.4903,
0.0741333,18.4937,3.48511,
0.0744,18.4631,3.48022,
0.0746667,18.4631,3.47107,
0.0749333,18.4631,3.461,
0.0752,18.4326,3.45154,
0.0754667,18.4326,3.44116,
0.0757333,18.4021,3.43048,
0.076,18.4021,3.42072,
0.0762667,18.3716,3.40759,
0.0765333,18.4021,3.40027,
0.0768,18.4021,3.39539,
0.0770667,18.4021,3.3905,
0.0773333,18.3411,3.38562,
0.0776,18.3105,3.37524,
0.0778667,18.3411,3.36609,
0.0781333,18.3105,3.35602,
0.0784,18.3716,3.34534,
0.0786667,18.28,3.33466,
0.0789333,18.3105,3.32336,
0.0792,18.3411,3.31818,
0.0794667,18.28,3.3139,
0.0797333,18.3411,3.30414,
0.08,18.3411,3.29895,
0.0802667,18.2495,3.28827,
0.0805333,18.28,3.27881,
0.0808,18.28,3.27881,
0.0810667,18.3105,3.27332,
0.0813333,18.2495,3.27332,
0.0816,18.2495,3.26843,
0.0818667,18.219,3.26294,
0.0821333,18.1885,3.26294,
0.0824,18.219,3.25806,
0.0826667,18.1885,3.25592,
0.0829333,18.1885,3.24799,
0.0832,18.1885,3.23792,
0.0834667,18.158,3.23242,
0.0837333,18.1274,3.22266,
0.084,18.158,3.2132,
0.0842667,18.158,3.20953,
0.0845333,18.1885,3.19946,
0.0848,18.158,3.19427,
0.0850667,18.1274,3.17993,
0.0853333,18.158,3.16986,
0.0856,18.1274,3.16467,
0.0858667,18.158,3.1604,
0.0861333,18.0969,3.15521,
0.0864,18.1274,3.14453,
0.0866667,18.1274,3.14362,
0.0869333,18.0664,3.13904,
0.0872,18.0969,3.12927,
0.0874667,18.1274,3.12347,
0.0877333,18.0969,3.11768,
0.088,18.0969,3.11798,
0.0882667,18.1885,3.10822,
0.0885333,18.158,3.10852,
0.0888,18.0969,3.10852,
0.0890667,18.1274,3.10638,
0.0893333,18.158,3.10577,
0.0896,18.158,3.10059,
0.0898667,18.1274,3.10059,
0.0901333,18.1885,3.09509,
0.0904,18.1274,3.09509,
0.0906667,18.1885,3.09113,
0.0909333,18.219,3.08594,
0.0912,18.219,3.08044,
0.0914667,18.2495,3.08014,
0.0917333,18.3105,3.07495,
0.092,18.219,3.06519,
0.0922667,18.3411,3.06488,
0.0925333,18.3716,3.05908,
0.0928,18.3716,3.05389,
0.0930667,18.4021,3.05023,
0.0933333,18.4937,3.04565,
0.0936,18.4937,3.04077,
0.0938667,18.5547,3.04047,
0.0941333,18.5547,3.03558,
0.0944,18.6157,3.03406,
0.0946667,18.7073,3.02917,
0.0949333,18.7073,3.0249,
0.0952,18.8599,3.01971,
0.0954667,18.8599,3.01331,
0.0957333,18.9209,3.0188,
0.096,19.0735,3.02368,
0.0962667,19.104,3.02429,
0.0965333,19.1345,3.02429,
0.0968,19.2871,3.02216,
0.0970667,19.2871,3.01666,
0.0973333,19.4397,3.01666,
0.0976,19.4702,3.01117,
0.0978667,19.5312,3.01117,
0.0981333,19.6533,3.01086,
0.0984,19.7754,3.01025,
0.0986667,19.8059,3.00873,
0.0989333,19.8364,3.00385,
0.0992,19.9585,3.00323,
0.0994667,20.0195,2.99774,
0.0997333,20.1111,2.98798,
0.1,20.1721,2.98889,
0.100267,20.2637,2.9837,
0.100533,20.3247,2.9834,
0.1008,20.3857,2.97852,
0.101067,20.5078,2.97363,
0.101333,20.5383,2.97333,
0.1016,20.6299,2.97211,
0.101867,20.6909,2.97119,
0.102133,20.7825,2.96661,
0.1024,20.9045,2.96661,
0.102667,20.9045,2.9718,
0.102933,20.874,2.97119,
0.1032,20.9656,2.96814,
0.103467,21.0266,2.96295,
0.103733,21.0266,2.95837,
0.104,21.0876,2.95349,
0.104267,21.1487,2.95288,
0.104533,21.2097,2.95715,
0.1048,21.2402,2.95685,
0.105067,21.2708,2.95715,
0.105333,21.3013,2.96204,
0.1056,21.3013,2.96539,
0.105867,21.3318,2.9657,
0.106133,21.4233,2.96051,
0.1064,21.4233,2.95959,
0.106667,21.4233,2.95959,
0.106933,21.4539,2.96326,
0.1072,21.5759,2.96783,
0.107467,21.5149,2.96783,
0.107733,21.5454,2.96326,
0.108,21.637,2.96783,
0.108267,21.6064,2.97394,
0.108533,21.6064,2.97882,
0.1088,21.6675,2.98431,
0.109067,21.6064,2.99469,
0.109333,21.698,3.00049,
0.1096,21.698,3.01056,
0.109867,21.698,3.02582,
0.110133,21.698,3.04138,
0.1104,21.698,3.06183,
0.110667,21.7285,3.08746,
0.110933,21.759,3.11279,
0.1112,21.7285,3.14301,
0.111467,21.759,3.17352,
0.111733,21.759,3.21747,
0.112,21.759,3.25836,
0.112267,21.8201,3.29926,
0.112533,21.7896,3.34869,
0.1128,21.8506,3.39905,
0.113067,21.759,3.44879,
0.113333,21.8201,3.50372,
0.1136,21.8506,3.56384,
0.113867,21.8201,3.62946,
0.114133,21.8506,3.70026,
0.1144,21.7896,3.77899,
0.114667,21.9116,3.85406,
0.114933,21.8201,3.93951,
0.1152,21.9116,4.02435,
0.115467,21.8811,4.12048,
0.115733,21.8811,4.22607,
0.116,21.8811,4.33167,
0.116267,21.8811,4.44763,
0.116533,21.8506,4.56635,
0.1168,21.9116,4.69666,
0.117067,21.8811,4.82849,
0.117333,21.9116,4.97253,
0.1176,21.8506,5.12268,
0.117867,21.8811,5.2771,
0.118133,21.8811,5.43274,
0.1184,21.9727,5.59784,
0.118667,21.8811,5.7782,
0.118933,21.8506,5.95306,
0.1192,21.9116,6.13678,
0.119467,21.9116,6.32751,
0.119733,21.9116,6.52191,
0.12,21.9727,6.73187,
0.120267,21.9421,6.93115,
0.120533,21.9116,7.1405,
0.1208,21.9727,7.37061,
0.121067,21.9727,7.58636,
0.121333,21.9116,7.81128,
0.1216,21.9421,8.04138,
0.121867,21.9421,8.27637,
0.122133,21.9116,8.51868,
0.1224,21.9727,8.74878,
0.122667,21.9116,8.98438,
0.122933,21.9727,9.21936,
0.1232,21.8811,9.45435,
0.123467,21.9421,9.69666,
0.123733,21.9727,9.95148,
0.124,22.0032,10.2066,
0.124267,22.0947,10.462,
0.124533,21.9727,10.7175,
0.1248,22.0337,10.9833,
0.125067,21.9727,11.2387,
0.125333,21.9727,11.51,
0.1256,21.9727,11.781,
0.125867,22.0032,12.045,
0.126133,22.0032,12.3056,
0.1264,22.0642,12.5757,
0.126667,22.0032,12.8412,
0.126933,22.0032,13.1058,
0.1272,22.0032,13.3804,
0.127467,22.0032,13.6661,
0.127733,22.0032,13.9413,
0.128,22.0032,14.2261,
0.128267,22.0642,14.5065,
0.128533,22.0032,14.7873,
0.1288,22.0337,15.0629,
0.129067,22.0032,15.3442,
0.129333,22.0337,15.6149,
0.1296,22.0032,15.8902,
0.129867,22.0337,16.1761,
0.130133,22.0337,16.4517,
0.1304,21.9421,16.7368,
0.130667,22.0337,17.0175,
0.130933,21.9727,17.2989,
0.1312,22.0337,17.5848,
0.131467,21.9727,17.8802,
0.131733,21.9116,18.1653,
0.132,22.0642,18.4485,
0.132267,22.0337,18.7268,
0.132533,22.0337,19.003,
0.1328,21.9727,19.2883,
0.133067,22.0337,19.574,
0.133333,22.0947,19.8639,
0.1336,22.0337,20.1508,
0.133867,21.9727,20.4364,
0.134133,22.0337,20.7227,
0.1344,22.0642,21.0284,
0.134667,22.0337,21.3095,
0.134933,21.9421,21.5994,
0.1352,22.0337,21.8893,
0.135467,22.0337,22.1844,
0.135733,22.0032,22.4747,
0.136,22.0032,22.7606,
0.136267,22.0337,23.0463,
0.136533,22.0032,23.3267,
0.1368,22.0337,23.6075,
0.137067,22.0642,23.8776,
0.137333,22.0032,24.1528,
0.1376,22.0642,24.4232,
0.137867,22.0642,24.6982,
0.138133,22.0642,24.9689,
0.1384,22.0032,25.2258,
0.138667,22.0337,25.4898,
0.138933,22.0337,25.7446,
0.1392,22.0642,25.9952,
0.139467,22.0947,26.2503,
0.139733,22.0337,26.5106,
0.14,22.0337,26.7514,
0.140267,22.0337,26.9971,
0.140533,22.0337,27.2372,
0.1408,22.0337,27.4765,
0.141067,22.0642,27.6935,
0.141333,22.0337,27.9144,
0.1416,22.0947,28.1345,
0.141867,22.0337,28.3502,
0.142133,22.0947,28.5501,
0.1424,22.0337,28.75,
0.142667,22.0642,28.9456,
0.142933,22.0337,29.1406,
0.1432,22.0337,29.3274,
0.143467,22.0642,29.5013,
0.143733,22.0642,29.6799,
0.144,22.0947,29.8401,
0.144267,22.0947,29.996,
0.144533,22.0642,30.1569,
0.1448,22.0947,30.3015,
0.145067,22.0337,30.4465,
0.145333,22.0337,30.5768,
0.1456,22.0947,30.7126,
0.145867,22.0642,30.8444,
0.146133,22.0642,30.9698,
0.1464,22.0947,31.0706,
0.146667,22.0337,31.1707,
0.146933,22.1252,31.2814,
0.1472,22.0642,31.3776,
0.147467,22.0337,31.459,
0.147733,22.0947,31.5591,
0.148,22.0642,31.6452,
0.148267,22.0642,31.7261,
0.148533,22.0337,31.8011,
0.1488,22.0947,31.8756,
0.149067,22.0642,31.951,
0.149333,22.0947,32.0215,
0.1496,22.0947,32.1017,
0.149867,22.0947,32.1729,
0.150133,22.1252,32.243,
0.1504,22.1252,32.3038,
0.150667,22.0947,32.3737,
0.150933,22.0642,32.4387,
0.1512,22.0642,32.4939,
0.151467,22.0642,32.5485,
0.151733,22.0642,32.6135,
0.152,22.0947,32.6627,
0.152267,22.0947,32.7045,
0.152533,22.1252,32.7612,
0.1528,22.0947,32.8165,
0.153067,22.0947,32.8574,
0.153333,22.0337,32.9022,
0.1536,22.0337,32.9642,
0.153867,22.0642,33.0054,
0.154133,22.0947,33.0353,
0.1544,22.0947,33.0804,
0.154667,22.1252,33.121,
0.154933,22.0947,33.161,
0.1552,22.0947,33.2059,
0.155467,22.0947,33.2553,
0.155733,22.0947,33.3047,
0.156,22.1252,33.3444,
0.156267,22.0947,33.3899,
0.156533,22.1252,33.4341,
0.1568,22.1252,33.4842,
0.157067,22.0337,33.5239,
0.157333,22.0642,33.5632,
0.1576,22.1252,33.6044,
0.157867,22.0947,33.6246,
0.158133,22.0337,33.6502,
0.1584,22.0337,33.6908,
0.158667,22.0642,33.7286,
0.158933,22.0642,33.7778,
0.1592,22.0642,33.8126,
0.159467,22.0947,33.862,
0.159733,22.1252,33.9066,
0.16,22.1252,33.9474,
0.160267,22.0642,33.9777,
0.160533,22.1863,34.0222,
0.1608,22.1252,34.0619,
0.161067,22.1252,34.0872,
0.161333,22.0642,34.1174,
0.1616,22.0642,34.1574,
0.161867,22.1558,34.2032,
0.162133,22.0642,34.2233,
0.1624,22.0642,34.249,
0.162667,22.0642,34.2834,
0.162933,22.1252,34.3137,
0.1632,22.1558,34.3484,
0.163467,22.0947,34.3738,
0.163733,22.0947,34.4183,
0.164,22.0947,34.4379,
0.164267,22.0947,34.4678,
0.164533,22.0947,34.5023,
0.1648,22.0337,34.538,
0.165067,22.0947,34.5807,
0.165333,22.0337,34.6011,
0.1656,22.1252,34.6362,
0.165867,22.1252,34.6674,
0.166133,22.0642,34.6976,
0.1664,22.1558,34.7156,
0.166667,22.1252,34.7607,
0.166933,22.0642,34.7958,
0.1672,22.0947,34.8221,
0.167467,22.1252,34.8434,
0.167733,22.0642,34.888,
0.168,22.1558,34.9176,
0.168267,22.0947,34.9533,
0.168533,22.0337,34.9872,
0.1688,22.0947,35.0223,
0.169067,22.0947,35.0485,
0.169333,22.1252,35.0729,
0.1696,22.0947,35.0983,
0.169867,22.0947,35.1361,
0.170133,22.0947,35.1672,
0.1704,22.1252,35.1831,
0.170667,22.0947,35.2084,
0.170933,22.0947,35.253,
0.1712,22.0947,35.2829,
0.171467,22.1558,35.318,
0.171733,22.0947,35.3479,
0.172,22.0947,35.3781,
0.172267,22.1252,35.3928,
0.172533,22.0032,35.4083,
0.1728,22.0947,35.4276,
0.173067,22.0642,35.4669,
0.173333,22.0947,35.4922,
0.1736,22.0947,35.5273,
0.173867,22.1863,35.553,
0.174133,22.0642,35.5771,
0.1744,22.1252,35.5966,
0.174667,22.0947,35.6171,
0.174933,22.1558,35.6516,
0.1752,22.0947,35.6818,
0.175467,22.1252,35.7126,
0.175733,22.0642,35.7422,
0.176,22.0947,35.7663,
0.176267,22.1252,35.7809,
0.176533,22.0947,35.802,
0.1768,22.0642,35.8167,
0.177067,22.0642,35.8359,
0.177333,22.0642,35.8417,
0.1776,22.1252,35.842,
0.177867,22.0642,35.8484,
0.178133,22.0947,35.8588,
0.1784,22.0642,35.8636,
0.178667,22.0337,35.86,
0.178933,22.0642,35.8627,
0.1792,22.0032,35.8582,
0.179467,22.0032,35.8685,
0.179733,21.9727,35.8533,
0.18,21.9727,35.8398,
0.180267,22.0337,35.8188,
0.180533,21.9727,35.8087,
0.1808,21.9421,35.7843,
0.181067,22.0032,35.7599,
0.181333,21.8506,35.715,
0.1816,21.9116,35.6702,
0.181867,21.8811,35.6161,
0.182133,21.8811,35.5469,
0.1824,21.759,35.4828,
0.182667,21.759,35.4178,
0.182933,21.7896,35.332,
0.1832,21.7285,35.2371,
0.183467,21.698,35.1324,
0.183733,21.7285,35.032,
0.184,21.637,34.9307,
0.184267,21.5759,34.8041,
0.184533,21.5759,34.6884,
0.1848,21.5759,34.548,
0.185067,21.4844,34.3924,
0.185333,21.4233,34.2377,
0.1856,21.3928,34.0674,
0.185867,21.4539,33.902,
0.186133,21.3013,33.707,
0.1864,21.2708,33.512,
0.186667,21.2708,33.3017,
0.186933,21.1792,33.1012,
0.1872,21.1792,32.8763,
0.187467,21.1182,32.6514,
0.187733,21.0266,32.4207,
0.188,20.9656,32.1951,
0.188267,20.874,31.9498,
0.188533,20.9351,31.694,
0.1888,20.8435,31.4487,
0.189067,20.7214,31.1978,
0.189333,20.752,30.9375,
0.1896,20.6299,30.6772,
0.189867,20.6909,30.4114,
0.190133,20.5383,30.1459,
0.1904,20.5383,29.8703,
0.190667,20.4773,29.6048,
0.190933,20.4163,29.3295,
0.1912,20.3247,29.0411,
0.191467,20.3247,28.7555,
0.191733,20.2332,28.4677,
0.192,20.2942,28.1879,
0.192267,20.2332,27.8983,
0.192533,20.0806,27.612,
0.1928,20.05,27.3175,
0.193067,19.9585,27.0245,
0.193333,19.9585,26.7142,
0.1936,19.928,26.4087,
0.193867,19.8669,26.1075,
0.194133,19.8975,25.8084,
0.1944,19.8975,25.4993,
0.194667,19.8059,25.1941,
0.194933,19.6838,24.8828,
0.1952,19.7754,24.574,
0.195467,19.6838,24.27,
0.195733,19.6533,23.9694,
0.196,19.6533,23.6697,
0.196267,19.6228,23.3591,
0.196533,19.5618,23.0405,
0.1968,19.5923,22.7249,
0.197067,19.5007,22.4133,
0.197333,19.5312,22.1078,
0.1976,19.4702,21.7773,
0.197867,19.4397,21.4578,
0.198133,19.3787,21.1423,
0.1984,19.3787,20.8215,
0.198667,19.3481,20.5011,
0.198933,19.3481,20.1907,
0.1992,19.2871,19.8798,
0.199467,19.3176,19.5651,
0.199733,19.2871,19.2453,
0.2,19.2566,18.9301,
0.200267,19.2261,18.6053,
0.200533,19.2871,18.2852,
0.2008,19.2566,17.9645,
0.201067,19.2871,17.645,
0.201333,19.1956,17.3288,
0.2016,19.1345,16.9983,
0.201867,19.1345,16.6736,
0.202133,19.104,16.348,
0.2024,19.0735,16.0233,
0.202667,19.165,15.7034,
0.202933,19.104,15.3879,
0.2032,19.0735,15.0754,
0.203467,19.0125,14.7607,
0.203733,19.0735,14.4409,
0.204,19.0735,14.1248,
0.204267,19.0735,13.8171,
0.204533,19.0735,13.5107,
0.2048,19.043,13.1952,
0.205067,19.0735,12.8857,
0.205333,19.0735,12.5851,
0.2056,19.0125,12.2827,
0.205867,18.9819,11.9824,
0.206133,19.0125,11.6724,
0.2064,18.9819,11.3867,
0.206667,19.0125,11.1044,
0.206933,19.0125,10.8127,
0.2072,18.8904,10.5225,
0.207467,18.8904,10.2362,
0.207733,18.9514,9.95026,
0.208,18.9514,9.67987,
0.208267,18.9209,9.41589,
0.208533,18.9209,9.15985,
0.2088,18.8904,8.909,
0.209067,18.8599,8.65356,
0.209333,18.8293,8.41339,
0.2096,18.7988,8.18787,
0.209867,18.8293,7.96234,
0.210133,18.8904,7.75146,
0.2104,18.8599,7.53571,
0.210667,18.8599,7.32666,
0.210933,18.7988,7.14172,
0.2112,18.8599,6.9574,
0.211467,18.7988,6.7868,
0.211733,18.7683,6.6272,
0.212,18.7683,6.46698,
0.212267,18.7683,6.31775,
0.212533,18.8599,6.17706,
0.2128,18.8293,6.04675,
0.213067,18.8293,5.91797,
0.213333,18.7988,5.80261,
0.2136,18.7378,5.68726,
0.213867,18.7683,5.58685,
0.214133,18.7988,5.49164,
0.2144,18.7378,5.40161,
0.214667,18.7378,5.31616,
0.214933,18.7683,5.23102,
0.2152,18.7073,5.15533,
0.215467,18.7073,5.08545,
0.215733,18.7073,5.01801,
0.216,18.7378,4.95361,
0.216267,18.6462,4.89319,
0.216533,18.7378,4.83856,
0.2168,18.7073,4.77783,
0.217067,18.6768,4.72534,
0.217333,18.6462,4.67529,
0.2176,18.6768,4.62524,
0.217867,18.6768,4.58496,
0.218133,18.6462,4.53888,
0.2184,18.6157,4.4931,
0.218667,18.6768,4.4577,
0.218933,18.6462,4.422,
0.2192,18.5852,4.38232,
0.219467,18.6462,4.35089,
0.219733,18.5852,4.32648,
0.22,18.5852,4.29626,
0.220267,18.6157,4.26605,
0.220533,18.5852,4.24072,
0.2208,18.5547,4.21875,
0.221067,18.5242,4.19342,
0.221333,18.5852,4.17328,
0.2216,18.5547,4.15344,
0.221867,18.5242,4.12811,
0.222133,18.5242,4.10065,
0.2224,18.5242,4.0802,
0.222667,18.5242,4.05487,
0.222933,18.5242,4.03564,
0.2232,18.5852,4.01245,
0.223467,18.4937,3.9975,
0.223733,18.4937,3.98285,
0.224,18.4631,3.96362,
0.224267,18.4631,3.95355,
0.224533,18.4631,3.93677,
0.2248,18.5547,3.91754,
0.225067,18.4937,3.90289,
0.225333,18.5242,3.88702,
0.2256,18.4631,3.87238,
0.225867,18.4631,3.86078,
0.226133,18.4631,3.84552,
0.2264,18.5547,3.83545,
0.226667,18.4631,3.81989,
0.226933,18.4631,3.80432,
0.2272,18.4631,3.79425,
0.227467,18.4631,3.78479,
0.227733,18.4631,3.77472,
0.228,18.4631,3.76465,
0.228267,18.4937,3.74878,
0.228533,18.4021,3.73779,
0.2288,18.4326,3.72772,
0.229067,18.4021,3.71735,
0.229333,18.4326,3.71185,
0.2296,18.4326,3.70239,
0.229867,18.4326,3.68195,
0.230133,18.4326,3.67615,
0.2304,18.3716,3.66028,
0.230667,18.4326,3.65082,
0.230933,18.3716,3.64319,
0.2312,18.3105,3.6322,
0.231467,18.3105,3.62213,
0.231733,18.3105,3.61115,
