0.0314667	17.0593	34.2102	2.41791	
0.032	16.9067	35.6038	3.23914	
0.0325333	16.7236	35.7564	3.23914	
0.0330667	16.571	36.6821	3.19122	
0.0336	16.3879	37.0076	3.19122	
0.0341333	16.2659	37.0789	3.09418	
0.0346667	16.1133	37.5468	3.09418	
0.0352	16.0217	38.0147	3.24951	
0.0357333	15.9302	38.9608	3.24951	
0.0362667	15.7471	38.9608	3.18726	
0.0368	15.625	40.3646	3.18726	
0.0373333	15.625	40.863	3.14667	
0.0378667	15.564	41.3106	3.14667	
0.0384	15.4419	40.8936	3.24188	
0.0389333	15.4419	41.6463	3.24188	
0.0394667	15.4724	41.921	3.26477	
0.04	15.4114	42.7246	3.26477	
0.0405333	15.564	42.2058	3.34717	
0.0410667	15.4419	42.6127	3.34717	
0.0416	15.564	41.7175	3.2196	
0.0421333	15.625	42.0125	3.2196	
0.0426667	15.7471	41.5446	3.26355	
0.0432	15.8997	41.2496	3.26355	
0.0437333	15.9912	40.741	3.25226	
0.0442667	16.2354	39.3372	3.25226	
0.0448	16.3879	38.1978	3.28125	
0.0453333	16.6321	36.9364	3.28125	
0.0458667	16.8457	36.1837	3.25256	
0.0464	17.0593	34.3221	3.25256	
0.0469333	17.334	32.6335	3.19611	
0.0474667	17.4866	30.1717	3.19611	
0.048	17.8528	28.7069	3.1488	
0.0485333	18.158	26.5299	3.1488	
0.0490667	18.3716	24.8108	3.2431	
0.0496	18.5852	22.2982	3.2431	
0.0501333	18.8599	18.5954	3.24951	
0.0506667	19.0125	17.7511	3.24951	
0.0512	19.3176	16.1743	3.23425	
0.0517333	19.5312	16.0522	3.23425	
0.0522667	19.7449	13.2446	3.25531	
0.0528	19.928	11.9629	3.25531	
0.0533333	20.1416	9.68424	3.26874	
0.0538667	20.2942	9.24683	3.26874	
0.0544	20.4163	8.45337	3.51746	
0.0549333	20.5688	9.01286	3.51746	
0.0554667	20.7214	8.50423	3.237	
0.056	20.813	8.12785	3.237	
0.0565333	20.8435	7.37508	3.26996	
0.0570667	20.9045	7.5175	3.26996	
0.0576	21.1182	6.7749	3.30566	
0.0581333	21.1792	6.78507	3.30566	
0.0586667	21.1792	5.90007	3.23578	
0.0592	21.2402	6.19507	3.23578	
0.0597333	21.3013	6.08317	3.27728	
0.0602667	21.3318	5.70679	3.27728	
0.0608	21.2708	5.18799	3.06793	
0.0613333	21.3928	5.06592	3.06793	
0.0618667	21.4844	5.23885	3.23486	
0.0624	21.5149	5.34058	3.23486	
0.0629333	21.4844	5.21851	3.24524	
0.0634667	21.5149	5.08626	3.24524	
0.064	21.6064	4.89299	3.24005	
0.0645333	21.637	4.84212	3.24005	
0.0650667	21.637	4.65902	3.23883	
0.0656	21.6064	4.72005	3.23883	
0.0661333	21.6675	4.66919	3.24921	
0.0666667	21.6675	4.67936	3.24921	
0.0672	21.6675	4.68953	3.24219	
0.0677333	21.698	4.66919	3.24219	
0.0682667	21.6675	4.8116	3.24677	
0.0688	21.7285	4.76074	3.24677	
0.0693333	21.6675	4.73022	3.24402	
0.0698667	21.6675	4.60815	3.24402	
0.0704	21.698	4.48608	3.24768	
0.0709333	21.698	4.46574	3.24768	
0.0714667	21.698	4.38436	3.24219	
0.072	21.6675	4.3335	3.24219	
0.0725333	21.637	4.23177	3.25317	
0.0730667	21.698	4.06901	3.25317	
0.0736	21.698	4.24194	3.24982	
0.0741333	21.637	4.06901	3.24982	
0.0746667	21.6675	4.20125	3.23792	
0.0752	21.637	4.16056	3.23792	
0.0757333	21.6675	4.47591	3.25012	
0.0762667	21.637	4.58781	3.25012	
0.0768	21.6064	4.55729	3.23425	
0.0773333	21.6064	4.42505	3.23425	
0.0778667	21.5454	4.26229	3.24036	
0.0784	21.4844	4.45557	3.24036	
0.0789333	21.5149	4.46574	3.24371	
0.0794667	21.4233	4.54712	3.24371	
0.08	21.3013	4.32332	3.25043	
0.0805333	21.2097	4.36401	3.25043	
0.0810667	21.1182	4.34367	3.24036	
0.0816	21.0571	4.39453	3.24036	
0.0821333	20.9351	4.56746	3.24615	
0.0826667	20.7825	4.83195	3.24615	
0.0832	20.6604	4.87264	3.23883	
0.0837333	20.5078	4.85229	3.23883	
0.0842667	20.4163	4.95402	3.24219	
0.0848	20.1721	5.04557	3.24219	
0.0853333	19.989	5.12695	3.23944	
0.0858667	19.7754	4.98454	3.23944	
0.0864	19.6838	5.11678	3.2431	
0.0869333	19.4092	5.37109	3.2431	
0.0874667	19.2261	5.87972	3.24463	
0.088	19.0735	6.27645	3.24463	
0.0885333	18.7073	6.44938	3.25195	
0.0890667	18.5547	6.62231	3.25195	
0.0896	18.3411	6.8868	3.23914	
0.0901333	18.158	7.65991	3.23914	
0.0906667	17.9749	7.96509	3.34808	
0.0912	17.7307	8.17871	3.34808	
0.0917333	17.5476	8.14819	3.25897	
0.0922667	17.3645	8.41268	3.25897	
0.0928	17.2119	8.91113	3.24036	
0.0933333	17.0593	8.99251	3.24036	
0.0938667	16.9373	9.53166	3.17841	
0.0944	16.8152	10.5286	3.17841	
0.0949333	16.6321	11.8306	3.2431	
0.0954667	16.4795	13.1632	3.2431	
0.096	16.3574	14.0788	3.28125	
0.0965333	16.2659	15.3402	3.28125	
0.0970667	16.0217	16.1641	3.19641	
0.0976	16.0522	16.7745	3.19641	
0.0981333	15.8386	17.5883	3.23334	
0.0986667	15.7471	18.6259	3.23334	
0.0992	15.7166	19.6737	3.25012	
0.0997333	15.5945	20.4671	3.25012	
0.100267	15.5334	20.6502	3.23639	
0.1008	15.4114	21.3623	3.23639	
0.101333	15.3503	23.0916	3.18939	
0.101867	15.3503	25.1872	3.18939	
0.1024	15.3198	27.2013	3.23456	
0.102933	15.3503	28.005	3.23456	
0.103467	15.3809	29.6326	3.23181	
0.104	15.3503	30.8126	3.23181	
0.104533	15.4114	31.0771	3.33679	
0.105067	15.4419	31.0872	3.33679	
0.1056	15.5334	31.3924	3.25287	
0.106133	15.686	32.2571	3.25287	
0.106667	15.8386	33.4981	3.24432	
0.1072	15.9912	34.373	3.24432	
0.107733	16.1133	35.3394	3.78754	
0.108267	16.2354	35.2071	3.78754	
0.1088	16.51	35.0444	3.25562	
0.109333	16.6931	35.0545	3.25562	
0.109867	16.9983	35.4614	3.25653	
0.1104	17.2424	36.3261	3.25653	
0.110933	17.4866	36.6313	3.73932	
0.111467	17.7307	36.6618	3.73932	
0.112	17.9443	36.0921	3.24036	
0.112533	18.28	36.4583	3.24036	
0.113067	18.5547	36.8245	3.29163	
0.1136	18.7378	38.7166	3.29163	
0.114133	18.8904	38.6658	3.22571	
0.114667	19.2566	38.859	3.22571	
0.1152	19.4702	37.7502	3.25165	
0.115733	19.6533	38.0961	3.25165	
0.116267	19.8364	38.1673	3.25165	
0.1168	19.8364	32.8776	3.25165	
0.117333	17.7002	27.9541	3.24158	
0.117867	17.5476	23.7732	3.24158	
0.1184	17.3645	25.3703	3.2373	
0.118933	17.2119	26.8555	3.2373	
0.119467	17.0288	28.066	3.2428	
0.12	16.9373	28.8595	3.2428	
0.120533	16.7847	30.1819	3.24768	
0.121067	16.6626	30.6702	3.24768	
0.1216	16.4795	31.8197	3.23822	
0.122133	16.3269	32.5114	3.23822	
0.122667	16.2659	33.8643	3.2486	
0.1232	16.2048	35.085	3.2486	
0.123733	16.0217	36.0413	3.24127	
0.124267	16.0522	36.3464	3.24127	
0.1248	15.8997	36.9568	3.24097	
0.125333	15.8386	37.3332	3.24097	
0.125867	15.7471	38.3911	3.24799	
0.1264	15.686	38.4115	3.24799	
0.126933	15.5945	38.6759	3.24524	
0.127467	15.5334	38.8896	3.24524	
0.128	15.5029	39.093	3.25134	
0.128533	15.4724	39.5508	3.25134	
0.129067	15.4114	39.7847	3.24127	
0.1296	15.3809	40.6494	3.24127	
0.130133	15.3809	41.097	3.23547	
0.130667	15.3809	41.4836	3.23547	
0.1312	15.3198	41.6565	3.24615	
0.131733	15.3503	41.7786	3.24615	
0.132267	15.3503	42.0939	3.24188	
0.1328	15.3503	42.1651	3.24188	
0.133333	15.4724	42.0329	3.24615	
0.133867	15.5029	41.7175	3.24615	
0.1344	15.5029	41.7582	3.25226	
0.134933	15.5945	42.0431	3.25226	
0.135467	15.7776	42.5618	3.24524	
0.136	15.8081	42.867	3.24524	
0.136533	16.0522	43.1315	3.23181	
0.137067	16.2354	43.6808	3.23181	
0.1376	16.4185	44.0776	3.24707	
0.138133	16.6016	43.8029	3.24707	
0.138667	16.8457	43.0705	3.24341	
0.1392	17.0898	43.2231	3.24341	
0.139733	17.3035	43.986	3.23364	
0.140267	17.5781	45.0033	3.23364	
0.1408	17.8223	44.0267	3.27362	
0.141333	18.158	43.3655	3.27362	
0.141867	18.4021	42.8162	3.22662	
0.1424	18.6462	43.1315	3.22662	
0.142933	18.8599	43.1213	3.22693	
0.143467	19.104	42.867	3.22693	
0.144	19.2871	41.8599	3.013	
0.144533	19.4702	40.7715	3.013	
0.145067	19.6228	39.2253	3.02094	
0.1456	19.9585	38.0147	3.02094	
0.146133	20.05	36.6211	3.20435	
0.146667	20.2637	35.6547	3.20435	
0.1472	20.4468	34.434	3.18634	
0.147733	20.5688	32.2978	3.18634	
0.148267	20.6604	29.9174	3.20496	
0.1488	20.752	27.9439	3.20496	
0.149333	20.8435	26.7334	3.22998	
0.149867	20.874	24.6175	3.22998	
0.1504	21.0266	22.939	3.25012	
0.150933	21.1182	21.7387	3.25012	
0.151467	21.0876	20.1416	3.37463	
0.152	21.2097	17.7714	3.37463	
0.152533	21.1792	15.33	3.23914	
0.153067	21.3013	13.56	3.23914	
0.1536	21.2708	12.6139	3.25592	
0.154133	21.3318	11.1491	3.25592	
0.154667	21.3623	10.4574	3.21167	
0.1552	21.4233	9.67407	3.21167	
0.155733	21.4844	8.87044	3.24127	
0.156267	21.4844	8.43302	3.24127	
0.1568	21.4844	8.53475	3.22906	
0.157333	21.4844	8.70768	3.22906	
0.157867	21.5759	7.80233	3.67981	
0.1584	21.5149	6.8868	3.67981	
0.158933	21.4844	6.49007	3.25317	
0.159467	21.5454	6.79525	3.25317	
0.16	21.5149	6.46973	3.25531	
0.160533	21.4844	6.073	3.25531	
0.161067	21.5149	6.50024	3.01849	
0.1616	21.637	6.54093	3.01849	
0.162133	21.5454	6.75456	3.29254	
0.162667	21.4844	6.04248	3.29254	
0.1632	21.5454	5.98145	3.23822	
0.163733	21.5759	7.21232	3.23822	
0.164267	21.4844	7.21232	3.29651	
0.1648	21.5454	7.28353	3.29651	
0.165333	21.5149	5.7373	3.25592	
0.165867	21.5454	5.42196	3.25592	
0.1664	21.5759	5.09644	3.2428	
0.166933	21.5454	5.37109	3.2428	
0.167467	21.5454	4.57764	3.26111	
0.168	21.4539	4.46574	3.26111	
0.168533	21.4844	4.09953	3.23669	
0.169067	21.5149	4.82178	3.23669	
0.1696	21.4844	4.82178	3.07007	
0.170133	21.3928	4.57764	3.07007	
0.170667	21.4233	6.02214	3.17566	
0.1712	21.2708	6.2561	3.17566	
0.171733	21.3013	6.56128	3.26263	
0.172267	21.3013	4.84212	3.26263	
0.1728	21.1792	4.77091	3.23303	
0.173333	21.0571	4.43522	3.23303	
0.173867	20.9961	5.81868	3.30078	
0.1744	20.9045	5.40161	3.30078	
0.174933	20.6604	5.69661	2.96387	
0.175467	20.6604	4.68953	2.96387	
0.176	20.5078	4.87264	3.23303	
0.176533	20.2637	4.90316	3.23303	
0.177067	20.1721	4.83195	3.23669	
0.1776	20.0195	5.15747	3.23669	
0.178133	19.8059	5.36092	3.25592	
0.178667	19.6228	5.49316	3.25592	
0.1792	19.4397	5.29989	3.23547	
0.179733	19.2871	5.27954	3.23547	
0.180267	19.104	5.61523	3.24677	
0.1808	18.8599	6.31714	3.24677	
0.181333	18.6768	7.12077	3.24982	
0.181867	18.4937	7.63957	3.24982	
0.1824	18.4021	8.16854	3.23883	
0.182933	18.158	8.88062	3.23883	
0.183467	17.9749	10.0199	3.23853	
0.184	17.8223	11.2	3.23853	
0.184533	17.7002	12.1663	3.24402	
0.185067	17.6086	13.3565	3.24402	
0.1856	17.395	14.506	3.24219	
0.186133	17.334	16.2354	3.24219	
0.186667	17.2119	17.7104	3.24615	
0.1872	17.1204	19.3888	3.24615	
0.187733	16.9678	20.7011	3.23883	
0.188267	16.8762	22.4202	3.23883	
0.1888	16.7847	24.5056	3.24341	
0.189333	16.6931	26.296	3.24341	
0.189867	16.6626	27.8727	3.24127	
0.1904	16.51	29.0324	3.24127	
0.190933	16.4795	30.3243	3.24371	
0.191467	16.3879	31.6874	3.24371	
0.192	16.3269	32.8573	3.25073	
0.192533	16.2964	34.1695	3.25073	
0.193067	16.1743	35.0342	3.24738	
0.1936	16.1743	35.9904	3.24738	
0.194133	16.1133	36.4889	3.24249	
0.194667	16.1133	36.7025	3.24249	
0.1952	15.9912	37.2925	3.24371	
0.195733	15.9607	38.2487	3.24371	
0.196267	15.8997	39.4694	3.24066	
0.1968	15.8691	39.8153	3.24066	
0.197333	15.8691	39.856	3.23517	
0.197867	15.8081	40.0798	3.23517	
0.1984	15.7471	40.6901	3.24585	
0.198933	15.7471	41.1479	3.24585	
0.199467	15.8081	41.3513	3.2431	
0.2	15.686	41.4429	3.2431	
0.200533	15.6555	41.4937	3.24738	
0.201067	15.6555	41.7175	3.24738	
0.2016	15.564	42.2058	3.23853	
0.202133	15.6555	42.6025	3.23853	
0.202667	15.6555	42.9484	3.24799	
0.2032	15.686	42.9281	3.24799	
0.203733	15.686	42.8569	3.2312	
0.204267	15.7471	43.8232	3.2312	
0.2048	15.7471	43.396	3.24829	
0.205333	15.8386	43.5181	3.24829	
0.205867	15.9912	42.4093	3.23914	
0.2064	15.8997	42.3686	3.23914	
0.206933	16.0828	41.6768	3.24219	
0.207467	16.2354	39.1642	3.24219	
0.208	16.449	38.8387	3.11981	
0.208533	16.6016	38.2996	3.11981	
0.209067	16.7236	38.8082	3.23883	
0.2096	16.8457	37.3637	3.23883	
0.210133	17.1204	35.9294	3.24402	
0.210667	17.334	33.5185	3.24402	
0.2112	17.5476	31.484	3.08044	
0.211733	17.8223	29.1341	3.08044	
0.212267	17.9443	28.0558	3.25348	
0.2128	18.2495	25.9908	3.25348	
0.213333	18.4631	23.997	3.237	
0.213867	18.7073	22.4813	3.237	
0.2144	18.9514	20.9045	3.2132	
0.214933	19.165	19.2464	3.2132	
0.215467	19.3481	17.2119	3.21106	
0.216	19.5923	15.0757	3.21106	
0.216533	19.7449	13.6922	3.25775	
0.217067	19.9585	12.5529	3.25775	
0.2176	20.05	11.1898	3.02612	
0.218133	20.2942	10.0911	3.02612	
0.218667	20.3552	8.82975	3.35968	
0.2192	20.4773	8.65682	3.35968	
0.219733	20.6604	8.14819	3.24768	
0.220267	20.7214	8.48389	3.24768	
0.2208	20.7825	8.56527	2.86163	
0.221333	20.9045	8.6263	2.86163	
0.221867	20.9656	7.8125	3.30505	
0.2224	21.0571	6.90715	3.30505	
0.222933	21.0571	6.4799	3.20465	
0.223467	21.1487	7.12077	3.20465	
0.224	21.1182	7.01904	3.24463	
0.224533	21.2097	6.5918	3.24463	
0.225067	21.2708	5.69661	3.21777	
0.2256	21.3928	5.76782	3.21777	
0.226133	21.3623	5.9611	3.23975	
0.226667	21.3928	5.74748	3.23975	
0.2272	21.4844	5.53385	3.26416	
0.227733	21.4539	5.17782	3.26416	
0.228267	21.4233	5.39144	3.24554	
0.2288	21.5149	5.60506	3.24554	
0.229333	21.5149	5.94076	3.27118	
0.229867	21.5454	5.92041	3.27118	
0.2304	21.5454	4.73022	3.23517	
0.230933	21.5454	4.85229	3.23517	
0.231467	21.5454	4.65902	3.19397	
0.232	21.637	5.6661	3.19397	
0.232533	21.5454	5.22868	3.24707	
0.233067	21.5454	5.11678	3.24707	
0.2336	21.5759	4.77091	3.25531	
0.234133	21.7285	4.61833	3.25531	
0.234667	21.637	4.55729	2.0813	
0.2352	21.5759	4.79126	2.0813	
0.235733	21.6064	5.09644	3.24127	
0.236267	21.6064	5.35075	3.24127	
0.2368	21.5454	4.78109	3.23242	
0.237333	21.637	3.9978	3.23242	
0.237867	21.5149	3.60107	2.7179	
0.2384	21.5759	4.41488	2.7179	
0.238933	21.5454	5.34058	3.24463	
0.239467	21.5149	5.62541	3.24463	
0.24	21.5149	5.52368	3.24402	
0.240533	21.4844	5.40161	3.24402	
0.241067	21.4539	5.4423	3.24615	
0.2416	21.3928	5.49316	3.24615	
0.242133	21.3928	5.87972	3.237	
0.242667	21.3623	6.21541	3.237	
0.2432	21.2708	6.85628	-0.0088501	
0.243733	21.1792	5.88989	-0.0088501	
0.244267	21.0571	6.80542	-0.320129	
0.2448	21.0571	7.26318	-0.320129	
0.245333	20.874	9.20614	3.25043	
0.245867	20.7214	9.85718	3.25043	
0.2464	20.7214	10.6405	3.25775	
0.246933	20.5078	12.1562	3.25775	
0.247467	20.2942	13.4379	3.1955	
0.248	20.1721	14.801	3.1955	
0.248533	20.0195	16.1947	0.00518799	
0.249067	19.8059	17.8324	0.00518799	
0.2496	19.6533	19.633	-0.133667	
0.250133	19.4397	20.8944	-0.133667	
0.250667	19.2871	23.6613	3.05786	
0.2512	19.165	25.2482	3.05786	
0.251733	18.8599	27.1708	3.23059	
0.252267	18.6768	27.5675	3.23059	
0.2528	18.4631	28.7679	3.23242	
0.253333	18.3716	29.9479	3.23242	
0.253867	18.158	31.5247	-0.439148	
0.2544	18.0054	33.0404	-0.439148	
0.254933	17.8528	34.1492	0.00793457	
0.255467	17.6392	34.668	0.00793457	
0.256	17.5171	35.3902	3.26691	
0.256533	17.3035	36.0413	3.26691	
0.257067	17.2424	36.9873	3.25043	
0.2576	16.9983	37.7706	3.25043	
0.258133	16.9067	38.1673	3.17963	
0.258667	16.9983	38.4623	3.17963	
0.2592	16.6016	39.0218	0.012207	
0.259733	16.6931	39.9577	0.012207	
0.260267	16.4795	40.4663	0.0186157	
0.2608	16.5405	41.2089	0.0186157	
0.261333	16.449	41.5751	3.20984	
0.261867	16.2659	42.0939	3.20984	
0.2624	16.3269	42.216	3.22449	
0.262933	16.1133	42.2363	3.22449	
0.263467	16.1743	40.5782	3.23425	
0.264	16.1438	41.0767	3.23425	
0.264533	15.9912	41.3717	2.66235	
0.265067	16.0217	43.5486	2.66235	
0.2656	15.9607	43.5181	3.25104	
0.266133	15.9912	43.9148	3.25104	
0.266667	15.9912	44.5048	3.23212	
0.2672	15.9912	43.6401	3.23212	
0.267733	15.9302	43.5486	2.72705	
0.268267	15.9912	42.9179	2.72705	
0.2688	16.0828	43.8436	3.24127	
0.269333	16.0522	44.0572	3.24127	
0.269867	16.2048	43.5079	3.23517	
0.2704	16.2354	45.2271	3.23517	
0.270933	16.449	44.4743	3.47931	
0.271467	16.449	44.1691	3.47931	
0.272	16.6931	41.2903	3.23181	
0.272533	16.8762	40.6494	3.23181	
0.273067	16.9373	39.3372	-0.0234985	
0.2736	17.2729	38.3504	-0.0234985	
0.274133	17.4255	36.499	0.330505	
0.274667	17.6697	35.085	0.330505	
0.2752	17.9138	33.1828	3.2309	
0.275733	18.1274	30.9448	3.2309	
0.276267	18.3105	28.8391	3.23395	
0.2768	18.5547	27.1098	3.23395	
0.277333	18.7683	26.0722	2.28241	
0.277867	18.9819	24.5361	2.28241	
0.2784	19.1956	21.759	0.0292969	
0.278933	19.4702	19.1956	0.0292969	
0.279467	19.6533	16.7542	0.012207	
0.28	19.8975	15.1978	0.012207	
0.280533	20.0195	13.9567	2.53693	
0.281067	20.1721	13.031	2.53693	
0.2816	20.3247	12.1155	3.23303	
0.282133	20.5078	10.9456	3.23303	
0.282667	20.6299	10.1318	3.26324	
0.2832	20.6909	9.58252	3.26324	
0.283733	20.813	9.65373	-0.00488281	
0.284267	20.9961	9.23665	-0.00488281	
0.2848	21.0266	7.69043	-0.000305176	
0.285333	21.0571	6.67318	-0.000305176	
0.285867	21.0876	6.08317	3.24768	
0.2864	21.1487	6.38835	3.24768	
0.286933	21.1792	8.39233	3.22632	
0.287467	21.3318	7.93457	3.22632	
0.288	21.3318	8.50423	3.2959	
0.288533	21.2402	6.54093	3.2959	
0.289067	21.4233	6.92749	0.00793457	
0.2896	21.4844	6.68335	0.00793457	
0.290133	21.3623	6.41886	3.25378	
0.290667	21.3928	7.17163	3.25378	
0.2912	21.3928	6.95801	3.29468	
0.291733	21.5759	6.71387	3.29468	
0.292267	21.5454	5.64575	3.24829	
0.2928	21.4844	5.50334	3.24829	
0.293333	21.5454	5.0354	3.25287	
0.293867	21.5454	4.7404	3.25287	
0.2944	21.637	4.79126	3.24341	
0.294933	21.5759	5.34058	3.24341	
0.295467	21.5454	5.80851	3.26263	
0.296	21.5454	5.64575	3.26263	
0.296533	21.5454	6.46973	3.25287	
0.297067	21.5759	5.56437	3.25287	
0.2976	21.637	5.62541	2.96143	
0.298133	21.5759	4.49626	2.96143	
0.298667	21.6675	5.04557	3.23303	
0.2992	21.5759	4.86247	3.23303	
0.299733	21.5454	4.02832	-0.0115967	
0.300267	21.6064	3.51969	-0.0115967	
0.3008	21.6064	3.67228	-0.331116	
0.301333	21.6064	4.68953	-0.331116	
0.301867	21.5759	5.39144	3.23517	
0.3024	21.5149	5.53385	3.23517	
0.302933	21.5149	5.15747	3.24432	
0.303467	21.4539	6.27645	3.24432	
0.304	21.3928	6.26628	3.32367	
0.304533	21.3623	7.24284	3.32367	
0.305067	21.3013	6.14421	0.00457764	
0.3056	21.2708	6.75456	0.00457764	
0.306133	21.2097	6.32731	3.26111	
0.306667	21.0876	5.61523	3.26111	
0.3072	21.0266	5.35075	2.90833	
0.307733	20.8435	5.81868	2.90833	
0.308267	20.7214	7.2937	3.23547	
0.3088	20.6604	8.04647	3.23547	
0.309333	20.5383	8.79924	-0.0210571	
0.309867	20.4163	6.56128	-0.0210571	
0.3104	20.1416	7.33439	-0.124207	
0.310933	20.1111	8.38216	-0.124207	
0.311467	19.7754	12.3698	3.36334	
0.312	19.6228	13.4481	3.36334	
0.312533	19.4702	14.4246	3.22113	
0.313067	19.1956	15.8386	3.22113	
0.3136	19.0735	17.1712	-0.0344849	
0.314133	18.8599	18.5954	-0.0344849	
0.314667	18.6462	20.2942	-0.0473022	
0.3152	18.4937	22.878	-0.0473022	
0.315733	18.3716	24.8922	3.28308	
0.316267	18.158	26.2248	3.28308	
0.3168	17.9443	25.828	3.43384	
0.317333	17.8528	27.5675	3.43384	
0.317867	17.7612	28.9205	3.25928	
0.3184	17.5171	31.7485	3.25928	
0.318933	17.334	32.8369	3.24677	
0.319467	17.2424	33.8542	3.24677	
0.32	17.1204	34.1187	3.2666	
0.320533	16.9678	35.6242	3.2666	
0.321067	16.9983	36.6313	3.3728	
0.3216	16.7542	37.4552	3.3728	
0.322133	16.6931	37.6282	3.24707	
0.322667	16.571	38.1165	3.24707	
0.3232	16.449	39.4796	3.25378	
0.323733	16.4185	40.0391	3.25378	
0.324267	16.3879	41.1886	3.26355	
0.3248	16.2964	40.8936	3.26355	
0.325333	16.2659	40.8325	3.24707	
0.325867	16.1133	40.507	3.24707	
0.3264	16.0828	41.331	3.24921	
0.326933	15.9607	42.1143	3.24921	
0.327467	15.9607	42.6737	2.27417	
0.328	16.0217	42.7043	2.27417	
0.328533	15.9912	42.6229	3.24493	
0.329067	15.9607	42.4398	3.24493	
0.3296	15.8997	42.9688	3.2428	
0.330133	15.8997	42.0024	3.2428	
0.330667	15.9302	42.0939	3.45551	
0.3312	15.8691	42.1753	3.45551	
0.331733	15.8997	43.1213	3.2489	
0.332267	15.8997	43.6198	3.2489	
0.3328	15.9912	43.6808	3.255	
0.333333	16.0217	45.929	3.255	
0.333867	16.1438	45.4305	3.47198	
0.3344	16.2659	45.0948	3.47198	
0.334933	16.3269	43.0705	3.24158	
0.335467	16.3879	43.0705	3.24158	
0.336	16.7236	42.216	3.23059	
0.336533	16.7542	41.9413	3.23059	
0.337067	16.9983	40.2222	3.32947	
0.3376	17.0288	39.0218	3.32947	
0.338133	17.3645	36.7126	3.23578	
0.338667	17.6392	35.8276	3.23578	
0.3392	17.7917	34.434	3.22571	
0.339733	17.9749	32.5623	3.22571	
0.340267	18.3105	30.955	3.24921	
0.3408	18.4021	28.4729	3.24921	
0.341333	18.7378	26.1841	3.22693	
0.341867	18.9819	23.8546	3.22693	
0.3424	19.2566	21.7794	3.26324	
0.342933	19.4092	20.3654	3.26324	
0.343467	19.6228	16.3371	3.06183	
0.344	19.8364	14.9028	3.06183	
0.344533	19.928	12.6038	3.34076	
0.345067	20.1416	13.1226	3.34076	
0.3456	20.2637	11.7086	3.18024	
0.346133	20.4468	11.4136	3.18024	
0.346667	20.5383	9.62321	3.17108	
0.3472	20.5994	9.71476	3.17108	
0.347733	20.813	8.74837	3.43353	
0.348267	20.8435	9.40959	3.43353	
0.3488	20.9961	8.3313	3.237	
0.349333	21.0571	7.78198	3.237	
0.349867	21.1182	7.32422	3.2193	
0.3504	21.1487	6.04248	3.2193	
0.350933	21.2402	6.03231	3.12408	
0.351467	21.2402	5.57454	3.12408	
0.352	21.3013	6.23576	3.23273	
0.352533	21.4539	6.11369	3.23273	
0.353067	21.3318	5.87972	3.23944	
0.3536	21.3928	5.86955	3.23944	
0.354133	21.3928	5.57454	3.27881	
0.354667	21.5149	5.91024	3.27881	
0.3552	21.4844	5.78817	3.24738	
