0.0426667	16.3269	0.0406901	0.0158691	-0.0012207	
0.0432	16.3167	-0.0203451	0.0158691	-0.000305176	
0.0437333	16.3167	-0.0813802	-0.00183105	0.000610352	
0.0442667	16.3066	-0.12207	-0.00183105	-0.000305176	
0.0448	16.3066	-0.223796	0.0161743	-0.000915527	
0.0453333	16.2964	-0.213623	0.0161743	0	
0.0458667	16.2964	-0.315348	0.00610352	0	
0.0464	16.2862	-0.223796	0.00610352	0.000915527	
0.0469333	16.2659	-0.152588	0.000610352	0	
0.0474667	16.276	-0.0712077	0.000610352	0.00457764	
0.048	16.2862	-0.0203451	-0.00183105	-0.000610352	
0.0485333	16.276	0.0203451	-0.00183105	-0.00183105	
0.0490667	16.3066	-0.0101725	-0.017395	-0.000305176	
0.0496	16.2964	-0.0712077	-0.017395	0.00152588	
0.0501333	16.3167	-0.172933	-0.00183105	-0.0012207	
0.0506667	16.2659	-0.213623	-0.00183105	-0.00244141	
0.0512	16.2354	-0.264486	-0.0131226	-0.000915527	
0.0517333	16.2455	-0.274658	-0.0131226	0.000305176	
0.0522667	16.2455	-0.295003	0.0128174	-0.0012207	
0.0528	16.2557	-0.244141	0.0128174	-0.000305176	
0.0533333	16.215	-0.233968	-0.0167847	0	
0.0538667	16.2252	-0.12207	-0.0167847	0.00366211	
0.0544	16.215	-0.0813802	-0.0012207	-0.000610352	
0.0549333	16.2252	-0.0203451	-0.0012207	-0.00366211	
0.0554667	16.2048	-0.0101725	-0.00793457	0	
0.056	16.2048	0.0305176	-0.00793457	0.00152588	
0.0565333	16.2048	-0.0101725	-0.0479126	-0.000610352	
0.0570667	16.2354	0.0610352	-0.0479126	0.000915527	
0.0576	16.2252	-0.0203451	-0.00213623	-0.00274658	
0.0581333	16.2354	-0.0712077	-0.00213623	-0.000305176	
0.0586667	16.2048	-0.16276	-0.000610352	-0.000610352	
0.0592	16.2048	-0.183105	-0.000610352	-0.000915527	
0.0597333	16.1845	-0.193278	-0.0161743	-0.000610352	
0.0602667	16.1743	-0.183105	-0.0161743	-0.00213623	
0.0608	16.1845	-0.101725	-0.0152588	-0.0012207	
0.0613333	16.1947	0.0508626	-0.0152588	-0.00274658	
0.0618667	16.2048	0.0610352	-0.0616455	-0.000915527	
0.0624	16.2354	0.0406901	-0.0616455	-0.000610352	
0.0629333	16.2252	-0.0305176	0.0119019	-0.00518799	
0.0634667	16.2354	-0.0305176	0.0119019	-0.000610352	
0.064	16.215	0.0101725	0.012207	0.000305176	
0.0645333	16.2354	-0.0203451	0.012207	0.00488281	
0.0650667	16.2252	-0.0203451	0.000305176	0.000610352	
0.0656	16.1947	-0.16276	0.000305176	-0.00183105	
0.0661333	16.1743	-0.183105	-0.00976562	-0.000305176	
0.0666667	16.1743	-0.213623	-0.00976562	-0.000305176	
0.0672	16.1743	-0.142415	-0.00183105	-0.000610352	
0.0677333	16.1947	-0.0712077	-0.00183105	-0.0012207	
0.0682667	16.1845	-0.0813802	-0.0183105	-0.000305176	
0.0688	16.1947	-0.0813802	-0.0183105	0	
0.0693333	16.1743	-0.183105	-0.0106812	-0.0012207	
0.0698667	16.1743	-0.132243	-0.0106812	0.00183105	
0.0704	16.1947	-0.172933	-0.00854492	-0.0012207	
0.0709333	16.1947	-0.142415	-0.00854492	-0.00244141	
0.0714667	16.1947	-0.142415	0.0146484	-0.0012207	
0.072	16.1845	-0.152588	0.0146484	-0.000305176	
0.0725333	16.1743	-0.12207	-0.0424194	0.000610352	
0.0730667	16.1845	-0.0813802	-0.0424194	0	
0.0736	16.1743	-0.0305176	-0.00823975	-0.00244141	
0.0741333	16.1947	0.0101725	-0.00823975	0.000610352	
0.0746667	16.1743	-0.0406901	-0.00976562	-0.000305176	
0.0752	16.1641	-0.0203451	-0.00976562	-0.000610352	
0.0757333	16.154	-0.0203451	0.00976562	-0.000305176	
0.0762667	16.1641	0	0.00976562	-0.000305176	
0.0768	16.1845	0	-0.0469971	-0.000305176	
0.0773333	16.1743	0.0610352	-0.0469971	0.00152588	
0.0778667	16.1641	0	-0.0494385	-0.00366211	
0.0784	16.154	-0.203451	-0.0494385	-0.0115967	
0.0789333	16.1641	-0.345866	-0.00549316	-0.00457764	
0.0794667	16.1845	-0.325521	-0.00549316	-0.000305176	
0.08	16.1947	-0.12207	0.0201416	-0.000915527	
0.0805333	16.2354	-0.0813802	0.0201416	0.000610352	
0.0810667	16.2862	-0.0915527	-0.000915527	0.000305176	
0.0816	16.3371	-0.101725	-0.000915527	0.00213623	
0.0821333	16.3879	-0.0712077	0.0143433	0	
0.0826667	16.4388	-0.0305176	0.0143433	0	
0.0832	16.5202	-0.0203451	-0.0241089	0.000915527	
0.0837333	16.6016	-0.0610352	-0.0241089	0.000610352	
0.0842667	16.6829	-0.0610352	0.0112915	-0.0012207	
0.0848	16.8152	-0.12207	0.0112915	-0.00152588	
0.0853333	16.9576	-0.172933	0.0512695	-0.000305176	
0.0858667	17.1407	-0.152588	0.0512695	0.00244141	
0.0864	17.2933	-0.0813802	-0.00732422	0.00274658	
0.0869333	17.4662	-0.0101725	-0.00732422	-0.00183105	
0.0874667	17.6595	-0.101725	-0.0177002	-0.0012207	
0.088	17.9036	-0.0813802	-0.0177002	-0.000610352	
0.0885333	18.1376	-0.0712077	-0.0234985	-0.000305176	
0.0890667	18.3818	0.142415	-0.0234985	-0.000915527	
0.0896	18.6056	0.101725	-0.0292969	-0.000915527	
0.0901333	18.809	0.12207	-0.0292969	-0.000610352	
0.0906667	19.0226	-0.0508626	0.00762939	-0.00183105	
0.0912	19.2362	-0.0813802	0.00762939	-0.00488281	
0.0917333	19.46	-0.142415	0.0109863	0.000305176	
0.0922667	19.6533	-0.254313	0.0109863	0	
0.0928	19.8263	-0.254313	-0.000305176	0.000305176	
0.0933333	20.0094	-0.193278	-0.000305176	-0.000610352	
0.0938667	20.1823	-0.0610352	0	-0.000305176	
0.0944	20.3451	-0.0508626	0	-0.000610352	
0.0949333	20.4875	-0.0712077	-0.010376	0	
0.0954667	20.6197	-0.0203451	-0.010376	0	
0.096	20.7316	0.335693	0.00946045	-0.0012207	
0.0965333	20.8537	0.793457	0.00946045	0.00488281	
0.0970667	20.9757	1.5564	-0.000610352	0	
0.0976	21.0775	2.33968	-0.000610352	0.000915527	
0.0981333	21.1487	3.28573	0.0088501	-0.000305176	
0.0986667	21.1792	4.19108	0.0088501	0	
0.0992	21.2097	5.29989	0.0375366	0.000610352	
0.0997333	21.2504	6.51042	0.0375366	-0.00244141	
0.100267	21.3013	7.54801	0	0.00183105	
0.1008	21.3623	8.4432	0	-0.000915527	
0.101333	21.4132	9.17562	0.012207	0	
0.101867	21.4539	10.3963	0.012207	0.00244141	
0.1024	21.4844	11.5458	-0.00915527	0.000915527	
0.102933	21.4945	12.8276	-0.00915527	0.0012207	
0.103467	21.5352	13.6007	-0.0222778	-0.0012207	
0.104	21.5556	14.4145	-0.0222778	-0.000610352	
0.104533	21.5861	15.1978	-0.0234985	-0.0012207	
0.105067	21.6064	16.4795	-0.0234985	0.000305176	
0.1056	21.6064	17.4255	-0.00488281	-0.00183105	
0.106133	21.6268	18.0868	-0.00488281	-0.000610352	
0.106667	21.6268	18.3411	0.00610352	-0.000915527	
0.1072	21.6573	19.0837	0.00610352	-0.000610352	
0.107733	21.6573	19.9788	-0.0402832	0.000305176	
0.108267	21.6675	20.8232	-0.0402832	0.00274658	
0.1088	21.6777	21.3216	0.0817871	-0.00274658	
0.109333	21.698	21.932	0.0817871	0	
0.109867	21.698	22.0846	-0.00610352	0.00610352	
0.1104	21.698	22.3999	-0.00610352	0.00183105	
0.110933	21.698	22.5932	-0.00152588	-0.000305176	
0.111467	21.7183	23.2747	-0.00152588	-0.000610352	
0.112	21.7489	23.5291	0.00976562	-0.000305176	
0.112533	21.759	23.7325	0.00976562	-0.00427246	
0.113067	21.7794	23.6308	0.0177002	0	
0.1136	21.7794	23.8546	0.0177002	0.00305176	
0.114133	21.7997	23.9258	0.0137329	0.000305176	
0.114667	21.759	24.353	0.0137329	0.00213623	
0.1152	21.759	24.4344	-0.0244141	0.000610352	
0.115733	21.759	24.6582	-0.0244141	0.00183105	
0.116267	21.7896	24.8311	-0.0204468	-0.000610352	
0.1168	21.7794	25.0244	-0.0204468	-0.00183105	
0.117333	21.7896	25.0346	0.0265503	-0.000915527	
0.117867	21.7997	24.8515	0.0265503	-0.00183105	
0.1184	21.8302	24.7498	0.00488281	0.0012207	
0.118933	21.8506	25.0854	0.00488281	-0.00305176	
0.119467	21.8709	25.177	-0.0427246	0.000305176	
0.12	21.8506	25.3499	-0.0427246	0	
0.120533	21.8201	25.2991	0.015564	-0.00305176	
0.121067	21.8201	25.5229	0.015564	0.00152588	
0.1216	21.8404	25.6246	-0.0393677	0.00152588	
0.122133	21.8608	25.3601	-0.0393677	-0.00183105	
0.122667	21.8404	25.3092	-0.00366211	-0.00244141	
0.1232	21.8404	25.2991	-0.00366211	0	
0.123733	21.8404	25.6348	0.020752	-0.000305176	
0.124267	21.8404	25.6958	0.020752	0.000305176	
0.1248	21.8404	25.7772	0.00427246	0.000915527	
0.125333	21.8506	25.767	0.00427246	-0.000305176	
0.125867	21.8506	25.7975	0.0128174	-0.000305176	
0.1264	21.8201	26.0722	0.0128174	0.00152588	
0.126933	21.8201	26.0213	-0.0161743	0	
0.127467	21.8404	26.0213	-0.0161743	0.000305176	
0.128	21.8811	26.0417	-0.00976562	-0.00152588	
0.128533	21.8811	26.3977	-0.00976562	0.00335693	
0.129067	21.8913	26.5198	-0.000610352	-0.000610352	
0.1296	21.8811	26.1536	-0.000610352	0.00335693	
0.130133	21.8608	25.8789	0.0167847	0.000305176	
0.130667	21.8506	25.8891	0.0167847	0	
0.1312	21.8709	26.1536	0.0241089	0.000915527	
0.131733	21.8913	26.2655	0.0241089	-0.000305176	
0.132267	21.9014	26.2756	-0.0128174	0.000915527	
0.1328	21.8913	26.2756	-0.0128174	0.000305176	
0.133333	21.8913	26.3774	-0.000305176	-0.0012207	
0.133867	21.8913	26.3163	-0.000305176	0.00152588	
0.1344	21.9218	26.2349	0.00396729	-0.00152588	
0.134933	21.9014	26.0111	0.00396729	-0.00244141	
0.135467	21.8913	26.2044	0.0531006	0	
0.136	21.8913	26.4587	0.0531006	-0.000610352	
0.136533	21.9116	26.591	-0.000610352	0.00396729	
0.137067	21.932	26.5808	-0.000610352	-0.0012207	
0.1376	21.9014	26.6012	-0.00183105	-0.000305176	
0.138133	21.9014	26.6113	-0.00183105	0	
0.138667	21.9014	26.4791	0.0366211	-0.000610352	
0.1392	21.9014	26.2655	0.0366211	-0.000610352	
0.139733	21.9116	26.2553	-0.0238037	0.00183105	
0.140267	21.8913	26.2756	-0.0238037	0.000305176	
0.1408	21.932	26.4384	0.0286865	-0.00213623	
0.141333	21.932	26.4079	0.0286865	0	
0.141867	21.932	26.6317	-0.00244141	0.00152588	
0.1424	21.9116	26.4079	-0.00244141	0.000305176	
0.142933	21.9218	26.6724	0.0338745	-0.000305176	
0.143467	21.932	26.5808	0.0338745	0	
0.144	21.9523	26.9572	0.0167847	0.00244141	
0.144533	21.9218	26.7334	0.0167847	-0.00366211	
0.145067	21.9523	26.5198	-0.00244141	0.0012207	
0.1456	21.932	26.3977	-0.00244141	0.00183105	
0.146133	21.9828	26.5096	0.0158691	-0.000305176	
0.146667	21.9523	26.7537	0.0158691	0	
0.1472	21.9421	26.5706	0.0210571	0.000610352	
0.147733	21.9218	26.5808	0.0210571	-0.000305176	
0.148267	21.932	26.5706	-0.0106812	0.0012207	
0.1488	21.9523	26.8046	-0.0106812	0	
0.149333	21.9218	27.12	0.0167847	-0.000610352	
0.149867	21.8811	27.181	0.0167847	0	
0.1504	21.8506	27.181	0.00701904	0.000610352	
0.150933	21.8709	26.9267	0.00701904	0.000305176	
0.151467	21.8608	26.7232	0.0146484	-0.000305176	
0.152	21.8404	26.4079	0.0146484	-0.00274658	
0.152533	21.7896	26.1943	0.0256348	0.000610352	
0.153067	21.7794	26.3672	0.0256348	0	
0.1536	21.7082	26.7436	0.00274658	0.000915527	
0.154133	21.6268	26.9063	0.00274658	-0.00396729	
0.154667	21.5352	26.947	-0.00335693	0	
0.1552	21.4335	26.8656	-0.00335693	-0.000610352	
0.155733	21.342	27.1301	-0.0210571	-0.000610352	
0.156267	21.2097	27.12	-0.0210571	0.000915527	
0.1568	21.0876	27.12	-0.0177002	-0.00152588	
0.157333	20.9554	26.8555	-0.0177002	-0.000610352	
0.157867	20.8333	26.7944	-0.226135	-0.00152588	
0.1584	20.7113	26.8046	-0.226135	-0.00335693	
0.158933	20.5383	26.8555	-0.0305176	-0.0152588	
0.159467	20.3451	26.947	-0.0305176	-0.00183105	
0.16	20.1518	27.12	0.00183105	-0.00244141	
0.160533	19.989	27.0996	0.00183105	0.00183105	
0.161067	19.8568	27.2522	0.00457764	-0.000305176	
0.1616	19.6838	27.0487	0.00457764	0.00518799	
0.162133	19.5007	27.0996	-0.0308228	0	
0.162667	19.3176	27.0386	-0.0308228	-0.0012207	
0.1632	19.1549	27.0793	0.0509644	-0.00213623	
0.163733	19.0023	27.2115	0.0509644	0.0012207	
0.164267	18.8395	27.0284	0.000610352	0.00335693	
0.1648	18.6666	26.9674	0.000610352	0.000610352	
0.165333	18.514	26.8046	-0.0357056	0	
0.165867	18.3818	26.7944	-0.0357056	-0.00213623	
0.1664	18.28	26.7131	0.0146484	-0.00335693	
0.166933	18.158	26.6622	0.0146484	0.00152588	
0.167467	18.0257	26.8555	-0.00793457	0	
0.168	17.924	26.8555	-0.00793457	-0.00213623	
0.168533	17.8223	26.9063	-0.0219727	-0.000305176	
0.169067	17.7511	26.7232	-0.0219727	0.0012207	
0.1696	17.6392	26.6724	-0.0216675	-0.00152588	
0.170133	17.568	26.3672	-0.0216675	-0.000610352	
0.170667	17.4764	26.1027	-0.0192261	-0.000610352	
0.1712	17.4357	25.7365	-0.0192261	-0.000305176	
0.171733	17.3747	25.3499	0.0152588	-0.00152588	
0.172267	17.3238	24.7599	0.0152588	0.00518799	
0.1728	17.2628	24.058	0.00427246	0.000610352	
0.173333	17.2221	23.3663	0.00427246	-0.000305176	
0.173867	17.1509	22.3592	-0.0500488	-0.000610352	
0.1744	17.0898	21.2809	-0.0500488	-0.000305176	
0.174933	17.039	19.8364	0.0186157	-0.00396729	
0.175467	17.0186	18.5547	0.0186157	0.0012207	
0.176	17.0085	17.3848	-0.0210571	0.000915527	
0.176533	16.9678	15.8691	-0.0210571	-0.00610352	
0.177067	16.9576	14.3433	0.00579834	-0.0012207	
0.1776	16.9373	12.6648	0.00579834	0.00244141	
0.178133	16.9373	11.3322	-0.0146484	0	
0.178667	16.9169	9.96908	-0.0146484	-0.000915527	
0.1792	16.8864	8.74837	0.0512695	-0.0012207	
0.179733	16.866	7.7006	0.0512695	-0.000915527	
0.180267	16.8457	6.52059	-0.00396729	0.00213623	
0.1808	16.8254	5.49316	-0.00396729	-0.000305176	
0.181333	16.7948	4.34367	-0.0167847	-0.000610352	
0.181867	16.744	3.5909	-0.0167847	0	
0.1824	16.7338	2.82796	-0.00396729	-0.0012207	
0.182933	16.7135	2.20744	-0.00396729	-0.000610352	
0.183467	16.7236	1.58691	-0.015564	-0.000915527	
0.184	16.7033	0.96639	-0.015564	0.000305176	
0.184533	16.7033	0.406901	0.0546265	-0.000915527	
0.185067	16.7135	0.0610352	0.0546265	-0.000610352	
0.1856	16.6931	-0.172933	0.017395	0.00366211	
0.186133	16.6728	-0.16276	0.017395	-0.00213623	
0.186667	16.6321	-0.233968	-0.00518799	0.000610352	
0.1872	16.6423	-0.254313	-0.00518799	-0.000305176	
0.187733	16.6321	-0.193278	0.00274658	-0.000305176	
0.188267	16.6321	-0.16276	0.00274658	-0.000610352	
0.1888	16.6117	-0.0915527	-0.00793457	0	
0.189333	16.6321	-0.0508626	-0.00793457	0	
0.189867	16.6321	-0.0508626	-0.062561	-0.000305176	
0.1904	16.6117	0.0305176	-0.062561	-0.000915527	
0.190933	16.571	-0.0101725	-0.00610352	-0.00457764	
0.191467	16.5507	0.0305176	-0.00610352	-0.00183105	
0.192	16.5609	0.152588	-0.0311279	-0.000305176	
0.192533	16.571	0.0915527	-0.0311279	-0.00213623	
0.193067	16.571	0.183105	0.0164795	-0.00244141	
0.1936	16.5609	-0.0712077	0.0164795	0.00488281	
0.194133	16.571	-0.0406901	-0.00610352	0.000305176	
0.194667	16.5405	-0.233968	-0.00610352	-0.000915527	
0.1952	16.5405	-0.183105	0.0100708	0	
0.195733	16.4998	-0.132243	0.0100708	-0.000305176	
0.196267	16.5202	-0.0406901	-0.00762939	0.000915527	
0.1968	16.51	-0.0203451	-0.00762939	-0.000305176	
0.197333	16.51	-0.0406901	0.00427246	-0.000610352	
0.197867	16.4897	-0.0508626	0.00427246	0.00152588	
0.1984	16.4897	-0.12207	0.00305176	0	
0.198933	16.51	-0.142415	0.00305176	-0.000915527	
0.199467	16.5202	-0.193278	0.00946045	0	
0.2	16.51	-0.254313	0.00946045	-0.00183105	
0.200533	16.4998	-0.213623	-0.00823975	0.000610352	
0.201067	16.4998	-0.233968	-0.00823975	-0.00305176	
0.2016	16.4897	-0.142415	-0.0170898	-0.000610352	
0.202133	16.4693	-0.152588	-0.0170898	-0.00152588	
0.202667	16.4591	-0.0610352	-0.0131226	-0.0012207	
0.2032	16.4591	-0.0406901	-0.0131226	-0.0012207	
0.203733	16.4591	-0.0305176	0.000610352	-0.00152588	
0.204267	16.4591	-0.0712077	0.000610352	-0.000610352	
0.2048	16.4693	-0.0712077	0.00610352	0.000305176	
0.205333	16.4795	-0.0712077	0.00610352	0	
0.205867	16.4795	-0.0915527	0.00244141	-0.000305176	
0.2064	16.4693	-0.132243	0.00244141	-0.000305176	
0.206933	16.4591	-0.233968	-0.0448608	-0.000305176	
0.207467	16.4388	-0.274658	-0.0448608	0.000915527	
0.208	16.4591	-0.101725	-0.00976562	-0.00335693	
0.208533	16.4693	-0.0712077	-0.00976562	-0.00396729	
0.209067	16.4897	0.0101725	0.00732422	-0.000915527	
0.2096	16.4591	-0.0915527	0.00732422	0.000610352	
0.210133	16.449	-0.0610352	0.00244141	0.000305176	
0.210667	16.4286	-0.0712077	0.00244141	0	
0.2112	16.4083	-0.0915527	0.0634766	0.000305176	
0.211733	16.4083	-0.0813802	0.0634766	-0.000305176	
0.212267	16.4286	-0.0610352	-0.0228882	0.00488281	
0.2128	16.4693	-0.132243	-0.0228882	-0.000610352	
0.213333	16.4693	-0.223796	0.0012207	-0.00244141	
0.213867	16.4591	-0.274658	0.0012207	0.0012207	
0.2144	16.4388	-0.203451	0.00457764	0	
0.214933	16.4185	-0.142415	0.00457764	-0.000305176	
0.215467	16.3981	-0.152588	-0.0222778	0.000610352	
0.216	16.3981	-0.213623	-0.0222778	-0.00640869	
0.216533	16.4185	-0.0915527	-0.0112915	-0.000915527	
0.217067	16.4388	-0.0610352	-0.0112915	-0.00183105	
0.2176	16.4185	-0.0305176	0.022583	-0.000305176	
0.218133	16.4083	-0.0915527	0.022583	-0.0012207	
0.218667	16.3778	-0.0610352	0	0.000915527	
0.2192	16.3981	-0.0915527	0	-0.00396729	
0.219733	16.3981	-0.152588	0.00518799	-0.000610352	
0.220267	16.4286	-0.233968	0.00518799	0	
0.2208	16.4388	-0.233968	0.00823975	0	
0.221333	16.4286	-0.203451	0.00823975	0.0012207	
0.221867	16.4185	-0.213623	0.0222778	0	
0.2224	16.4286	-0.213623	0.0222778	0.00213623	
0.222933	16.4286	-0.183105	0.0299072	0.000915527	
0.223467	16.4083	-0.0305176	0.0299072	-0.00183105	
0.224	16.3778	0.223796	0.0747681	0.00152588	
0.224533	16.3778	0.12207	0.0747681	-0.00366211	
0.225067	16.3981	0.264486	0.00427246	0.00488281	
0.2256	16.3981	0.0610352	0.00427246	0.00671387	
0.226133	16.4083	0.0712077	-0.00457764	-0.000305176	
0.226667	16.4185	-0.213623	-0.00457764	0.00427246	
0.2272	16.4185	-0.244141	-0.0119019	-0.00152588	
0.227733	16.4591	-0.244141	-0.0119019	-0.000305176	
0.228267	16.449	-0.183105	-0.0408936	-0.00183105	
0.2288	16.4897	-0.183105	-0.0408936	-0.00244141	
0.229333	16.4998	-0.0915527	-0.0195312	-0.00335693	
0.229867	16.571	-0.0508626	-0.0195312	-0.000610352	
0.2304	16.6219	-0.0203451	0.00915527	-0.0012207	
0.230933	16.6423	-0.0305176	0.00915527	-0.000610352	
0.231467	16.6931	-0.101725	0.0128174	0.0012207	
0.232	16.744	-0.203451	0.0128174	-0.00305176	
0.232533	16.8559	-0.172933	-0.0231934	0.000915527	
0.233067	16.9881	-0.233968	-0.0231934	-0.00335693	
0.2336	17.1305	-0.193278	0.105286	-0.0012207	
0.234133	17.2628	-0.295003	0.105286	0.00640869	
0.234667	17.395	-0.223796	-0.00640869	0.00701904	
0.2352	17.5476	-0.183105	-0.00640869	-0.000610352	
0.235733	17.7409	-0.101725	-0.0106812	-0.000610352	
0.236267	17.9342	-0.0712077	-0.0106812	-0.0012207	
0.2368	18.1478	-0.0305176	0.00152588	-0.0012207	
0.237333	18.3614	0.0203451	0.00152588	-0.000305176	
0.237867	18.575	0	-0.0146484	-0.000610352	
0.2384	18.7887	-0.0203451	-0.0146484	0.000305176	
0.238933	18.9819	-0.101725	0.00915527	-0.00183105	
0.239467	19.1854	-0.0712077	0.00915527	-0.00244141	
0.24	19.399	0.0203451	0.0363159	0	
0.240533	19.6228	-0.0508626	0.0363159	-0.00457764	
0.241067	19.8364	-0.0203451	-0.00610352	0.00183105	
0.2416	19.9992	-0.111898	-0.00610352	-0.00152588	
0.242133	20.1416	0.0101725	-0.0415039	-0.00152588	
0.242667	20.2637	-0.0508626	-0.0415039	0.000915527	
0.2432	20.4163	-0.0508626	0.0228882	-0.00305176	
0.243733	20.5587	-0.0406901	0.0228882	0	
0.244267	20.6604	0.0101725	0.0088501	0.0012207	
0.2448	20.7723	-0.0101725	0.0088501	-0.00244141	
0.245333	20.874	-0.0508626	0.0140381	0.000610352	
0.245867	20.9961	-0.0406901	0.0140381	-0.000305176	
0.2464	21.0571	-0.0813802	0.0106812	0.000305176	
0.246933	21.1182	-0.111898	0.0106812	-0.00152588	
0.247467	21.1589	-0.376383	-0.00946045	0.000610352	
0.248	21.2402	-0.386556	-0.00946045	-0.000915527	
0.248533	21.2708	-0.193278	-0.0610352	-0.000305176	
0.249067	21.3318	0.417074	-0.0610352	-0.00274658	
0.2496	21.3521	1.30208	-0.043335	-0.00396729	
0.250133	21.4132	2.20744	-0.043335	0	
0.250667	21.4539	3.16366	0.0112915	-0.00366211	
0.2512	21.4742	4.01815	0.0112915	0.000610352	
0.251733	21.5047	4.93368	-0.00579834	0.000305176	
0.252267	21.5149	5.86955	-0.00579834	-0.000915527	
0.2528	21.5556	6.67318	-0.0256348	-0.000915527	
0.253333	21.5556	7.45646	-0.0256348	-0.000305176	
0.253867	21.5556	8.08716	0.00457764	-0.00183105	
0.2544	21.5861	8.87044	0.00457764	0.000610352	
0.254933	21.6268	9.47062	0.0222778	-0.000305176	
0.255467	21.6471	10.1318	0.0222778	0.000915527	
